date,city,state,aqi,category,defining_parameter
2024-06-24,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-06-25,"Phoenix, AZ",Arizona,101,Unhealthy for Sensitive Groups,Ozone
2024-06-26,"Phoenix, AZ",Arizona,97,Moderate,Ozone
2024-06-27,"Phoenix, AZ",Arizona,50,Good,Ozone
2024-06-28,"Phoenix, AZ",Arizona,61,Moderate,Ozone
2024-06-29,"Phoenix, AZ",Arizona,90,Moderate,Ozone
2024-06-30,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-07-01,"Phoenix, AZ",Arizona,105,Unhealthy for Sensitive Groups,Ozone
2024-07-02,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-07-03,"Phoenix, AZ",Arizona,77,Moderate,Ozone
2024-07-04,"Phoenix, AZ",Arizona,53,Moderate,PM2.5
2024-07-05,"Phoenix, AZ",Arizona,105,Unhealthy for Sensitive Groups,Ozone
2024-07-06,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-07-07,"Phoenix, AZ",Arizona,67,Moderate,Ozone
2024-07-08,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-07-09,"Phoenix, AZ",Arizona,126,Unhealthy for Sensitive Groups,Ozone
2024-07-10,"Phoenix, AZ",Arizona,112,Unhealthy for Sensitive Groups,Ozone
2024-07-11,"Phoenix, AZ",Arizona,133,Unhealthy for Sensitive Groups,Ozone
2024-07-12,"Phoenix, AZ",Arizona,166,Unhealthy,Ozone
2024-07-13,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-07-14,"Phoenix, AZ",Arizona,137,Unhealthy for Sensitive Groups,PM10
2024-07-15,"Phoenix, AZ",Arizona,90,Moderate,Ozone
2024-07-16,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-07-17,"Phoenix, AZ",Arizona,119,Unhealthy for Sensitive Groups,Ozone
2024-07-18,"Phoenix, AZ",Arizona,133,Unhealthy for Sensitive Groups,Ozone
2024-07-19,"Phoenix, AZ",Arizona,119,Unhealthy for Sensitive Groups,Ozone
2024-07-20,"Phoenix, AZ",Arizona,97,Moderate,Ozone
2024-07-21,"Phoenix, AZ",Arizona,90,Moderate,Ozone
2024-07-22,"Phoenix, AZ",Arizona,161,Unhealthy,Ozone
2024-07-23,"Phoenix, AZ",Arizona,140,Unhealthy for Sensitive Groups,Ozone
2024-07-24,"Phoenix, AZ",Arizona,126,Unhealthy for Sensitive Groups,Ozone
2024-07-25,"Phoenix, AZ",Arizona,136,Unhealthy for Sensitive Groups,Ozone
2024-07-26,"Phoenix, AZ",Arizona,159,Unhealthy,Ozone
2024-07-27,"Phoenix, AZ",Arizona,93,Moderate,Ozone
2024-07-28,"Phoenix, AZ",Arizona,77,Moderate,Ozone
2024-07-29,"Phoenix, AZ",Arizona,90,Moderate,Ozone
2024-07-30,"Phoenix, AZ",Arizona,101,Unhealthy for Sensitive Groups,Ozone
2024-07-31,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-08-01,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-08-02,"Phoenix, AZ",Arizona,140,Unhealthy for Sensitive Groups,Ozone
2024-08-03,"Phoenix, AZ",Arizona,119,Unhealthy for Sensitive Groups,Ozone
2024-08-04,"Phoenix, AZ",Arizona,101,Unhealthy for Sensitive Groups,Ozone
2024-08-05,"Phoenix, AZ",Arizona,150,Unhealthy for Sensitive Groups,Ozone
2024-08-06,"Phoenix, AZ",Arizona,101,Unhealthy for Sensitive Groups,Ozone
2024-08-07,"Phoenix, AZ",Arizona,133,Unhealthy for Sensitive Groups,Ozone
2024-08-08,"Phoenix, AZ",Arizona,101,Unhealthy for Sensitive Groups,Ozone
2024-08-09,"Phoenix, AZ",Arizona,143,Unhealthy for Sensitive Groups,Ozone
2024-08-10,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-08-11,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-08-12,"Phoenix, AZ",Arizona,115,Unhealthy for Sensitive Groups,Ozone
2024-08-13,"Phoenix, AZ",Arizona,49,Good,Ozone
2024-08-14,"Phoenix, AZ",Arizona,51,Moderate,PM10
2024-08-15,"Phoenix, AZ",Arizona,77,Moderate,Ozone
2024-08-16,"Phoenix, AZ",Arizona,67,Moderate,Ozone
2024-08-17,"Phoenix, AZ",Arizona,77,Moderate,Ozone
2024-08-18,"Phoenix, AZ",Arizona,74,Moderate,Ozone
2024-08-19,"Phoenix, AZ",Arizona,133,Unhealthy for Sensitive Groups,Ozone
2024-08-20,"Phoenix, AZ",Arizona,77,Moderate,Ozone
2024-08-21,"Phoenix, AZ",Arizona,64,Moderate,Ozone
2024-08-22,"Phoenix, AZ",Arizona,54,Moderate,Ozone
2024-08-23,"Phoenix, AZ",Arizona,44,Good,Ozone
2024-08-24,"Phoenix, AZ",Arizona,58,Moderate,Ozone
2024-08-25,"Phoenix, AZ",Arizona,49,Good,Ozone
2024-08-26,"Phoenix, AZ",Arizona,97,Moderate,Ozone
2024-08-27,"Phoenix, AZ",Arizona,71,Moderate,Ozone
2024-08-28,"Phoenix, AZ",Arizona,64,Moderate,Ozone
2024-08-29,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-08-30,"Phoenix, AZ",Arizona,90,Moderate,Ozone
2024-08-31,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-09-01,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-09-02,"Phoenix, AZ",Arizona,115,Unhealthy for Sensitive Groups,Ozone
2024-09-03,"Phoenix, AZ",Arizona,115,Unhealthy for Sensitive Groups,Ozone
2024-09-04,"Phoenix, AZ",Arizona,133,Unhealthy for Sensitive Groups,Ozone
2024-09-05,"Phoenix, AZ",Arizona,105,Unhealthy for Sensitive Groups,Ozone
2024-09-06,"Phoenix, AZ",Arizona,100,Moderate,Ozone
2024-09-07,"Phoenix, AZ",Arizona,84,Moderate,Ozone
2024-09-08,"Phoenix, AZ",Arizona,77,Moderate,Ozone
2024-09-09,"Phoenix, AZ",Arizona,71,Moderate,Ozone
2024-09-10,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-09-11,"Phoenix, AZ",Arizona,151,Unhealthy,Ozone
2024-09-12,"Phoenix, AZ",Arizona,60,Moderate,PM10
2024-09-13,"Phoenix, AZ",Arizona,64,Moderate,PM10
2024-09-14,"Phoenix, AZ",Arizona,61,Moderate,Ozone
2024-09-15,"Phoenix, AZ",Arizona,41,Good,Ozone
2024-09-16,"Phoenix, AZ",Arizona,55,Moderate,PM10
2024-09-17,"Phoenix, AZ",Arizona,61,Moderate,PM10
2024-09-18,"Phoenix, AZ",Arizona,70,Moderate,PM10
2024-09-19,"Phoenix, AZ",Arizona,54,Moderate,PM10
2024-09-20,"Phoenix, AZ",Arizona,54,Moderate,PM10
2024-09-21,"Phoenix, AZ",Arizona,61,Moderate,Ozone
2024-09-22,"Phoenix, AZ",Arizona,90,Moderate,Ozone
2024-09-23,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-09-24,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-09-25,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-09-26,"Phoenix, AZ",Arizona,122,Unhealthy for Sensitive Groups,Ozone
2024-09-27,"Phoenix, AZ",Arizona,112,Unhealthy for Sensitive Groups,Ozone
2024-09-28,"Phoenix, AZ",Arizona,74,Moderate,Ozone
2024-09-29,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-09-30,"Phoenix, AZ",Arizona,112,Unhealthy for Sensitive Groups,Ozone
2024-10-01,"Phoenix, AZ",Arizona,93,Moderate,Ozone
2024-10-02,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-10-03,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,Ozone
2024-10-04,"Phoenix, AZ",Arizona,105,Unhealthy for Sensitive Groups,Ozone
2024-10-05,"Phoenix, AZ",Arizona,97,Moderate,Ozone
2024-10-06,"Phoenix, AZ",Arizona,71,Moderate,Ozone
2024-10-07,"Phoenix, AZ",Arizona,105,Unhealthy for Sensitive Groups,Ozone
2024-10-08,"Phoenix, AZ",Arizona,100,Moderate,Ozone
2024-10-09,"Phoenix, AZ",Arizona,80,Moderate,Ozone
2024-10-10,"Phoenix, AZ",Arizona,93,Moderate,Ozone
2024-10-11,"Phoenix, AZ",Arizona,93,Moderate,Ozone
2024-10-12,"Phoenix, AZ",Arizona,105,Unhealthy for Sensitive Groups,Ozone
2024-10-13,"Phoenix, AZ",Arizona,87,Moderate,Ozone
2024-10-14,"Phoenix, AZ",Arizona,76,Moderate,PM10
2024-10-15,"Phoenix, AZ",Arizona,76,Moderate,PM10
2024-10-16,"Phoenix, AZ",Arizona,67,Moderate,PM10
2024-10-17,"Phoenix, AZ",Arizona,55,Moderate,PM10
2024-10-18,"Phoenix, AZ",Arizona,81,Moderate,PM10
2024-10-19,"Phoenix, AZ",Arizona,40,Good,Ozone
2024-10-20,"Phoenix, AZ",Arizona,55,Moderate,PM2.5
2024-10-21,"Phoenix, AZ",Arizona,64,Moderate,Ozone
2024-10-22,"Phoenix, AZ",Arizona,72,Moderate,PM10
2024-10-23,"Phoenix, AZ",Arizona,72,Moderate,PM10
2024-10-24,"Phoenix, AZ",Arizona,74,Moderate,PM10
2024-10-25,"Phoenix, AZ",Arizona,78,Moderate,PM10
2024-10-26,"Phoenix, AZ",Arizona,67,Moderate,PM10
2024-10-27,"Phoenix, AZ",Arizona,59,Moderate,PM2.5
2024-10-28,"Phoenix, AZ",Arizona,82,Moderate,PM10
2024-10-29,"Phoenix, AZ",Arizona,75,Moderate,PM10
2024-10-30,"Phoenix, AZ",Arizona,60,Moderate,PM10
2024-10-31,"Phoenix, AZ",Arizona,74,Moderate,PM10
2024-11-01,"Phoenix, AZ",Arizona,74,Moderate,PM2.5
2024-11-02,"Phoenix, AZ",Arizona,65,Moderate,PM2.5
2024-11-03,"Phoenix, AZ",Arizona,45,Good,Ozone
2024-11-04,"Phoenix, AZ",Arizona,48,Good,PM2.5
2024-11-05,"Phoenix, AZ",Arizona,60,Moderate,PM10
2024-11-06,"Phoenix, AZ",Arizona,53,Moderate,PM10
2024-11-07,"Phoenix, AZ",Arizona,50,Good,PM10
2024-11-08,"Phoenix, AZ",Arizona,58,Moderate,PM10
2024-11-09,"Phoenix, AZ",Arizona,76,Moderate,PM2.5
2024-11-10,"Phoenix, AZ",Arizona,83,Moderate,PM2.5
2024-11-11,"Phoenix, AZ",Arizona,166,Unhealthy,PM2.5
2024-11-12,"Phoenix, AZ",Arizona,75,Moderate,PM10
2024-11-13,"Phoenix, AZ",Arizona,71,Moderate,PM10
2024-11-14,"Phoenix, AZ",Arizona,80,Moderate,PM10
2024-11-15,"Phoenix, AZ",Arizona,81,Moderate,PM10
2024-11-16,"Phoenix, AZ",Arizona,64,Moderate,PM2.5
2024-11-17,"Phoenix, AZ",Arizona,65,Moderate,PM2.5
2024-11-18,"Phoenix, AZ",Arizona,62,Moderate,PM10
2024-11-19,"Phoenix, AZ",Arizona,67,Moderate,PM2.5
2024-11-20,"Phoenix, AZ",Arizona,79,Moderate,PM10
2024-11-21,"Phoenix, AZ",Arizona,90,Moderate,PM10
2024-11-22,"Phoenix, AZ",Arizona,88,Moderate,PM10
2024-11-23,"Phoenix, AZ",Arizona,87,Moderate,PM2.5
2024-11-24,"Phoenix, AZ",Arizona,77,Moderate,PM2.5
2024-11-25,"Phoenix, AZ",Arizona,70,Moderate,PM10
2024-11-26,"Phoenix, AZ",Arizona,90,Moderate,PM10
2024-11-27,"Phoenix, AZ",Arizona,80,Moderate,PM10
2024-11-28,"Phoenix, AZ",Arizona,79,Moderate,PM2.5
2024-11-29,"Phoenix, AZ",Arizona,94,Moderate,PM2.5
2024-11-30,"Phoenix, AZ",Arizona,75,Moderate,PM2.5
2024-12-01,"Phoenix, AZ",Arizona,93,Moderate,PM2.5
2024-12-02,"Phoenix, AZ",Arizona,86,Moderate,PM10
2024-12-03,"Phoenix, AZ",Arizona,94,Moderate,PM10
2024-12-04,"Phoenix, AZ",Arizona,89,Moderate,PM10
2024-12-05,"Phoenix, AZ",Arizona,86,Moderate,PM10
2024-12-06,"Phoenix, AZ",Arizona,86,Moderate,PM10
2024-12-07,"Phoenix, AZ",Arizona,77,Moderate,PM2.5
2024-12-08,"Phoenix, AZ",Arizona,84,Moderate,PM2.5
2024-12-09,"Phoenix, AZ",Arizona,82,Moderate,PM10
2024-12-10,"Phoenix, AZ",Arizona,55,Moderate,PM10
2024-12-11,"Phoenix, AZ",Arizona,102,Unhealthy for Sensitive Groups,PM10
2024-12-12,"Phoenix, AZ",Arizona,85,Moderate,PM10
2024-12-13,"Phoenix, AZ",Arizona,84,Moderate,PM10
2024-12-14,"Phoenix, AZ",Arizona,89,Moderate,PM2.5
2024-12-15,"Phoenix, AZ",Arizona,112,Unhealthy for Sensitive Groups,PM2.5
2024-12-16,"Phoenix, AZ",Arizona,87,Moderate,PM2.5
2024-12-17,"Phoenix, AZ",Arizona,106,Unhealthy for Sensitive Groups,PM10
2024-12-18,"Phoenix, AZ",Arizona,108,Unhealthy for Sensitive Groups,PM2.5
2024-12-19,"Phoenix, AZ",Arizona,123,Unhealthy for Sensitive Groups,PM10
2024-12-20,"Phoenix, AZ",Arizona,98,Moderate,PM10
2024-12-21,"Phoenix, AZ",Arizona,99,Moderate,PM2.5
2024-12-22,"Phoenix, AZ",Arizona,95,Moderate,PM2.5
2024-12-23,"Phoenix, AZ",Arizona,102,Unhealthy for Sensitive Groups,PM2.5
2024-12-24,"Phoenix, AZ",Arizona,113,Unhealthy for Sensitive Groups,PM2.5
2024-12-25,"Phoenix, AZ",Arizona,130,Unhealthy for Sensitive Groups,PM2.5
2024-12-26,"Phoenix, AZ",Arizona,86,Moderate,PM2.5
2024-12-27,"Phoenix, AZ",Arizona,76,Moderate,PM10
2024-12-28,"Phoenix, AZ",Arizona,82,Moderate,PM2.5
2024-12-29,"Phoenix, AZ",Arizona,82,Moderate,PM2.5
2024-12-30,"Phoenix, AZ",Arizona,90,Moderate,PM2.5
2024-12-31,"Phoenix, AZ",Arizona,162,Unhealthy,PM2.5
2023-01-01,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-01-02,"Pittsburgh, PA",Pennsylvania,70,Moderate,PM2.5
2023-01-03,"Pittsburgh, PA",Pennsylvania,59,Moderate,PM2.5
2023-01-04,"Pittsburgh, PA",Pennsylvania,42,Good,PM2.5
2023-01-05,"Pittsburgh, PA",Pennsylvania,44,Good,PM2.5
2023-01-06,"Pittsburgh, PA",Pennsylvania,42,Good,PM2.5
2023-01-07,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-01-08,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-01-09,"Pittsburgh, PA",Pennsylvania,64,Moderate,PM2.5
2023-01-10,"Pittsburgh, PA",Pennsylvania,73,Moderate,PM2.5
2023-01-11,"Pittsburgh, PA",Pennsylvania,69,Moderate,PM2.5
2023-01-12,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-01-13,"Pittsburgh, PA",Pennsylvania,28,Good,Ozone
2023-01-14,"Pittsburgh, PA",Pennsylvania,34,Good,Ozone
2023-01-15,"Pittsburgh, PA",Pennsylvania,54,Moderate,PM2.5
2023-01-16,"Pittsburgh, PA",Pennsylvania,77,Moderate,PM2.5
2023-01-17,"Pittsburgh, PA",Pennsylvania,65,Moderate,PM2.5
2023-01-18,"Pittsburgh, PA",Pennsylvania,55,Moderate,PM2.5
2023-01-19,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-01-20,"Pittsburgh, PA",Pennsylvania,23,Good,PM2.5
2023-01-21,"Pittsburgh, PA",Pennsylvania,40,Good,PM2.5
2023-01-22,"Pittsburgh, PA",Pennsylvania,58,Moderate,PM2.5
2023-01-23,"Pittsburgh, PA",Pennsylvania,55,Moderate,PM2.5
2023-01-24,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-01-25,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-01-26,"Pittsburgh, PA",Pennsylvania,48,Good,PM2.5
2023-01-27,"Pittsburgh, PA",Pennsylvania,41,Good,PM2.5
2023-01-28,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-01-29,"Pittsburgh, PA",Pennsylvania,72,Moderate,PM2.5
2023-01-30,"Pittsburgh, PA",Pennsylvania,60,Moderate,PM2.5
2023-01-31,"Pittsburgh, PA",Pennsylvania,58,Moderate,PM2.5
2023-02-01,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-02-02,"Pittsburgh, PA",Pennsylvania,70,Moderate,PM2.5
2023-02-03,"Pittsburgh, PA",Pennsylvania,36,Good,PM2.5
2023-02-04,"Pittsburgh, PA",Pennsylvania,57,Moderate,PM2.5
2023-02-05,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-02-06,"Pittsburgh, PA",Pennsylvania,60,Moderate,PM2.5
2023-02-07,"Pittsburgh, PA",Pennsylvania,64,Moderate,PM2.5
2023-02-08,"Pittsburgh, PA",Pennsylvania,80,Moderate,PM2.5
2023-02-09,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-02-10,"Pittsburgh, PA",Pennsylvania,43,Good,PM2.5
2023-02-11,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-02-12,"Pittsburgh, PA",Pennsylvania,82,Moderate,PM2.5
2023-02-13,"Pittsburgh, PA",Pennsylvania,106,Unhealthy for Sensitive Groups,PM2.5
2023-02-14,"Pittsburgh, PA",Pennsylvania,76,Moderate,PM2.5
2023-02-15,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-02-16,"Pittsburgh, PA",Pennsylvania,72,Moderate,PM2.5
2023-02-17,"Pittsburgh, PA",Pennsylvania,31,Good,Ozone
2023-02-18,"Pittsburgh, PA",Pennsylvania,46,Good,PM2.5
2023-02-19,"Pittsburgh, PA",Pennsylvania,62,Moderate,PM2.5
2023-02-20,"Pittsburgh, PA",Pennsylvania,73,Moderate,PM2.5
2023-02-21,"Pittsburgh, PA",Pennsylvania,55,Moderate,PM2.5
2023-02-22,"Pittsburgh, PA",Pennsylvania,63,Moderate,PM2.5
2023-02-23,"Pittsburgh, PA",Pennsylvania,56,Moderate,PM2.5
2023-02-24,"Pittsburgh, PA",Pennsylvania,34,Good,PM2.5
2023-02-25,"Pittsburgh, PA",Pennsylvania,55,Moderate,PM2.5
2023-02-26,"Pittsburgh, PA",Pennsylvania,70,Moderate,PM2.5
2023-02-27,"Pittsburgh, PA",Pennsylvania,81,Moderate,PM2.5
2023-02-28,"Pittsburgh, PA",Pennsylvania,34,Good,PM2.5
2023-03-01,"Pittsburgh, PA",Pennsylvania,58,Moderate,PM2.5
2023-03-02,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-03-03,"Pittsburgh, PA",Pennsylvania,58,Moderate,PM2.5
2023-03-04,"Pittsburgh, PA",Pennsylvania,42,Good,Ozone
2023-03-05,"Pittsburgh, PA",Pennsylvania,69,Moderate,PM2.5
2023-03-06,"Pittsburgh, PA",Pennsylvania,44,Good,PM2.5
2023-03-07,"Pittsburgh, PA",Pennsylvania,41,Good,Ozone
2023-03-08,"Pittsburgh, PA",Pennsylvania,39,Good,Ozone
2023-03-09,"Pittsburgh, PA",Pennsylvania,41,Good,PM2.5
2023-03-10,"Pittsburgh, PA",Pennsylvania,32,Good,Ozone
2023-03-11,"Pittsburgh, PA",Pennsylvania,34,Good,Ozone
2023-03-12,"Pittsburgh, PA",Pennsylvania,43,Good,PM2.5
2023-03-13,"Pittsburgh, PA",Pennsylvania,54,Moderate,PM2.5
2023-03-14,"Pittsburgh, PA",Pennsylvania,35,Good,Ozone
2023-03-15,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-03-16,"Pittsburgh, PA",Pennsylvania,84,Moderate,PM2.5
2023-03-17,"Pittsburgh, PA",Pennsylvania,63,Moderate,PM2.5
2023-03-18,"Pittsburgh, PA",Pennsylvania,40,Good,Ozone
2023-03-19,"Pittsburgh, PA",Pennsylvania,36,Good,Ozone
2023-03-20,"Pittsburgh, PA",Pennsylvania,66,Moderate,PM2.5
2023-03-21,"Pittsburgh, PA",Pennsylvania,105,Unhealthy for Sensitive Groups,PM2.5
2023-03-22,"Pittsburgh, PA",Pennsylvania,72,Moderate,PM2.5
2023-03-23,"Pittsburgh, PA",Pennsylvania,65,Moderate,PM2.5
2023-03-24,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-03-25,"Pittsburgh, PA",Pennsylvania,45,Good,Ozone
2023-03-26,"Pittsburgh, PA",Pennsylvania,48,Good,Ozone
2023-03-27,"Pittsburgh, PA",Pennsylvania,54,Moderate,PM2.5
2023-03-28,"Pittsburgh, PA",Pennsylvania,45,Good,Ozone
2023-03-29,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-03-30,"Pittsburgh, PA",Pennsylvania,46,Good,PM2.5
2023-03-31,"Pittsburgh, PA",Pennsylvania,73,Moderate,PM2.5
2023-04-01,"Pittsburgh, PA",Pennsylvania,54,Moderate,PM2.5
2023-04-02,"Pittsburgh, PA",Pennsylvania,44,Good,Ozone
2023-04-03,"Pittsburgh, PA",Pennsylvania,62,Moderate,PM2.5
2023-04-04,"Pittsburgh, PA",Pennsylvania,80,Moderate,PM2.5
2023-04-05,"Pittsburgh, PA",Pennsylvania,67,Moderate,PM2.5
2023-04-06,"Pittsburgh, PA",Pennsylvania,36,Good,Ozone
2023-04-07,"Pittsburgh, PA",Pennsylvania,43,Good,Ozone
2023-04-08,"Pittsburgh, PA",Pennsylvania,45,Good,Ozone
2023-04-09,"Pittsburgh, PA",Pennsylvania,52,Moderate,PM2.5
2023-04-10,"Pittsburgh, PA",Pennsylvania,75,Moderate,PM2.5
2023-04-11,"Pittsburgh, PA",Pennsylvania,95,Moderate,PM2.5
2023-04-12,"Pittsburgh, PA",Pennsylvania,67,Moderate,Ozone
2023-04-13,"Pittsburgh, PA",Pennsylvania,105,Unhealthy for Sensitive Groups,Ozone
2023-04-14,"Pittsburgh, PA",Pennsylvania,93,Moderate,PM2.5
2023-04-15,"Pittsburgh, PA",Pennsylvania,51,Moderate,Ozone
2023-04-16,"Pittsburgh, PA",Pennsylvania,68,Moderate,PM2.5
2023-04-17,"Pittsburgh, PA",Pennsylvania,35,Good,Ozone
2023-04-18,"Pittsburgh, PA",Pennsylvania,46,Good,PM2.5
2023-04-19,"Pittsburgh, PA",Pennsylvania,70,Moderate,PM2.5
2023-04-20,"Pittsburgh, PA",Pennsylvania,90,Moderate,Ozone
2023-04-21,"Pittsburgh, PA",Pennsylvania,99,Moderate,PM2.5
2023-04-22,"Pittsburgh, PA",Pennsylvania,40,Good,Ozone
2023-04-23,"Pittsburgh, PA",Pennsylvania,34,Good,Ozone
2023-04-24,"Pittsburgh, PA",Pennsylvania,49,Good,PM2.5
2023-04-25,"Pittsburgh, PA",Pennsylvania,70,Moderate,PM2.5
2023-04-26,"Pittsburgh, PA",Pennsylvania,59,Moderate,PM2.5
2023-04-27,"Pittsburgh, PA",Pennsylvania,61,Moderate,Ozone
2023-04-28,"Pittsburgh, PA",Pennsylvania,40,Good,Ozone
2023-04-29,"Pittsburgh, PA",Pennsylvania,41,Good,PM2.5
2023-04-30,"Pittsburgh, PA",Pennsylvania,39,Good,Ozone
2023-05-01,"Pittsburgh, PA",Pennsylvania,27,Good,Ozone
2023-05-02,"Pittsburgh, PA",Pennsylvania,29,Good,Ozone
2023-05-03,"Pittsburgh, PA",Pennsylvania,28,Good,Ozone
2023-05-04,"Pittsburgh, PA",Pennsylvania,39,Good,PM2.5
2023-05-05,"Pittsburgh, PA",Pennsylvania,68,Moderate,PM2.5
2023-05-06,"Pittsburgh, PA",Pennsylvania,61,Moderate,Ozone
2023-05-07,"Pittsburgh, PA",Pennsylvania,65,Moderate,PM2.5
2023-05-08,"Pittsburgh, PA",Pennsylvania,51,Moderate,PM2.5
2023-05-09,"Pittsburgh, PA",Pennsylvania,51,Moderate,Ozone
2023-05-10,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-05-11,"Pittsburgh, PA",Pennsylvania,93,Moderate,Ozone
2023-05-12,"Pittsburgh, PA",Pennsylvania,114,Unhealthy for Sensitive Groups,PM2.5
2023-05-13,"Pittsburgh, PA",Pennsylvania,84,Moderate,PM2.5
2023-05-14,"Pittsburgh, PA",Pennsylvania,55,Moderate,PM2.5
2023-05-15,"Pittsburgh, PA",Pennsylvania,55,Moderate,PM2.5
2023-05-16,"Pittsburgh, PA",Pennsylvania,89,Moderate,PM2.5
2023-05-17,"Pittsburgh, PA",Pennsylvania,47,Good,Ozone
2023-05-18,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-05-19,"Pittsburgh, PA",Pennsylvania,61,Moderate,PM2.5
2023-05-20,"Pittsburgh, PA",Pennsylvania,66,Moderate,PM2.5
2023-05-21,"Pittsburgh, PA",Pennsylvania,62,Moderate,PM2.5
2023-05-22,"Pittsburgh, PA",Pennsylvania,78,Moderate,PM2.5
2023-05-23,"Pittsburgh, PA",Pennsylvania,63,Moderate,PM2.5
2023-05-24,"Pittsburgh, PA",Pennsylvania,93,Moderate,PM2.5
2023-05-25,"Pittsburgh, PA",Pennsylvania,41,Good,Ozone
2023-05-26,"Pittsburgh, PA",Pennsylvania,49,Good,Ozone
2023-05-27,"Pittsburgh, PA",Pennsylvania,53,Moderate,PM2.5
2023-05-28,"Pittsburgh, PA",Pennsylvania,58,Moderate,Ozone
2023-05-29,"Pittsburgh, PA",Pennsylvania,74,Moderate,Ozone
2023-05-30,"Pittsburgh, PA",Pennsylvania,65,Moderate,PM2.5
2023-05-31,"Pittsburgh, PA",Pennsylvania,93,Moderate,Ozone
2023-06-01,"Pittsburgh, PA",Pennsylvania,108,Unhealthy for Sensitive Groups,Ozone
2023-06-02,"Pittsburgh, PA",Pennsylvania,101,Unhealthy for Sensitive Groups,PM2.5
2023-06-03,"Pittsburgh, PA",Pennsylvania,77,Moderate,PM2.5
2023-06-04,"Pittsburgh, PA",Pennsylvania,69,Moderate,PM2.5
2023-06-05,"Pittsburgh, PA",Pennsylvania,69,Moderate,PM2.5
2023-06-06,"Pittsburgh, PA",Pennsylvania,115,Unhealthy for Sensitive Groups,PM2.5
2023-06-07,"Pittsburgh, PA",Pennsylvania,96,Moderate,PM2.5
2023-06-08,"Pittsburgh, PA",Pennsylvania,93,Moderate,PM2.5
2023-06-09,"Pittsburgh, PA",Pennsylvania,85,Moderate,PM2.5
2023-06-10,"Pittsburgh, PA",Pennsylvania,107,Unhealthy for Sensitive Groups,PM2.5
2023-06-11,"Pittsburgh, PA",Pennsylvania,110,Unhealthy for Sensitive Groups,PM2.5
2023-06-12,"Pittsburgh, PA",Pennsylvania,58,Moderate,PM2.5
2023-06-13,"Pittsburgh, PA",Pennsylvania,56,Moderate,PM2.5
2023-06-14,"Pittsburgh, PA",Pennsylvania,50,Good,Ozone
2023-06-15,"Pittsburgh, PA",Pennsylvania,76,Moderate,PM2.5
2023-06-16,"Pittsburgh, PA",Pennsylvania,68,Moderate,PM2.5
2023-06-17,"Pittsburgh, PA",Pennsylvania,99,Moderate,PM2.5
2023-06-18,"Pittsburgh, PA",Pennsylvania,109,Unhealthy for Sensitive Groups,PM2.5
2023-06-19,"Pittsburgh, PA",Pennsylvania,77,Moderate,PM2.5
